student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,math_failed,programming_passed,programming_failed,data_structures_passed,data_structures_failed,algorithms_passed,algorithms_failed,databases_passed,databases_failed,networks_passed,networks_failed,ai_passed,ai_failed,web_passed,web_failed,recommended_track,extra_info
STU0515,2.89,80,84,81,73,84,54,78,101.0,DATA SCIENCE,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,0,2,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,Data Science,MaFfDTc
STU0658,2.91,65,80,,78,76,55,66,82,web  development,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,0,4,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Web Development,FDorFns
STU-0677,2.8,72,80,70,78,64,92 pts,53,,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,
STU0169,3.0,59,87,71,71,84,64,60,87,Networks@2024,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,2,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_775
  STU0377  ,3.06,70,87,100,88,55,65,66,80,SoftwareEngineering,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence|Web Development,Databases,7,1,3,3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,AI/Machine Learning,vJvg
STU0370,2.98,58,85,93,85,77,60,71,68,un decided,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Mathematics,7,1,3,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,NiC
STU0304,2.79,80,78,67,58,,59,59,89,Web Development,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,1,4,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,Web Development,dtSPll
STU0503,2.79,64,58,  84  ,77,78,55,65,84,Software Engineering,Mathematics|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Programming|Networks,6,2,0,4,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,Software Engineering,-32
STU0860,2.79,100,72,63,58,70,,51,52,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,2,4,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,
STU0767,,82,,78,94,150.0,54,86,51,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,AI/Machine Learning,
STU0644,2.41,38,,53,71,61,84,51,50,Networks,Programming|Algorithms|Databases|Networks,Mathematics|Data Structures|Artificial Intelligence|Web Development,2,0,0,5,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,Network Engineering,JOBLhhm
STU0414,2.65,82,,,84,74,49,thirty,58,AI ML,Mathematics|Programming|Data Structures|Algorithms|Databases,Networks|Artificial Intelligence|Web Development,5,3,1,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,AI/Machine Learning,99
  STU0897  ,3.07,,92,76,  76  ,91,62,74,74,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,
STU0020,3.33,84,76,,98,74,99,86,67,UNDECIDED,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,AI/Machine Learning,68
STU0536,2.95,69,93,79,71,78,58,57,86,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,-8
STU0567,2.95,66,-999.0,75,80,71,64,70,,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
STU0162,2.88,83,79,55,75,83,63,84,51,Networks,Mathematics|Programming|Algorithms|Databases|Networks|Artificial Intelligence,Data Structures|Web Development,6,2,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,Network Engineering,gOFRj
STU0452,2.88,55,69,77,76,91,66,53,92,Networks,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0500,,73,49,85,93,84,61,57,70,Web Development,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,2,3,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,Web Development,INFO_5557
STU0189,3.2,70,82,97,81,93,76,49,99,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,8,4,3,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0068,2.96,58,81,,62,,65,,98,web development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,2,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,VqfAAfj
STU0454,3.12,94,88,87,,75,,58,82,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,3,3,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,odhwD
stu0521,,86,85,85,81,76,47,44,67,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,
STU0133,2.79,75,71,70,68,94,57,61,67,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,Web Development,
STU0480,2.76,72,52,89.3,64,65,84,,52,Networks,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Programming|Web Development,6,2,1,5,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,318
STU0311,3.11,81,86,90,73,76,67,60,,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,2,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,
STU 0632,2.57,77,63,61,56,60,97,N/A,50,Netwroks,Mathematics|Programming|Data Structures|Databases|Networks,Algorithms|Artificial Intelligence|Web Development,5,3,1,6,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Network Engineering,
STU0191,2.83,74,,,61,70,80,61,53,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,INFO_9367
STU0218,2.62,68,68,73,,,86,67 points,56,Undecided,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,1,5,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,Network Engineering,
STU0490,3.1,,94,83,81,85,61,59,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,Software Engineering,INFO_95
STU0273,3.09a,83,86,80,75,,53,99,63,Data Sceince,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,Data Science,INFO_9218
STU0533,2.92,74,83,,65,75,58,52,76, software engineering ,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,3,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,Software Engineering,
STU0056#,2.87,seventy,99,71,60,74,eighty,64,59,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Network Engineering,
STU0052,2.81,77,73,77,74,79,47,70,56, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,0,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,LhZSxDf
STU 0527,3.06,95,90,83,85,66,66,-10.0,53,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,AI/Machine Learning,
STU 0360,3.18,90,85,76,73,92,93,76,58,Data Sceince,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,INFO_3959
STU-0086,2.87,63,98,73,65,110.0,68,57,85,web  development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,11,7,2,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,INFO_8991
STU0570,2.99,94,  84  ,79,93,54,65,98,45,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,3,3,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,AI/Machine Learning,
STU0635,2.65,79,61,61,68,62,89,59,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,6,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,nvPtDk
STU0406,2.94,83,88,-5.0,89,101.0,53,94,65,networks,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,3,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,343
STU0291,,94,69,70,,70,85,56,53,Web Dev,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Network Engineering,268
STU0278,2.78,53,74,,87,68,56,83,52,Web Development,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,1,4,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Web Development,HeoPdP
STU-0340,2.9,68,91,79,64,73,65,60,83.3,WEB DEVELOPMENT,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,SxpgaB
STU0172,2.66,70,68,66,64,,99,53,54,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,6,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,Network Engineering,XvgVEDS
STU0442,3.09,82,92,81,78,90,fifty,83,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,Data Science,KjCb
stu0573,  2.73  ,60,72,72,72,68,95,50,51,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,1,4,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,Network Engineering,UPAcbz
  STU0517  ,2.7,85,88,,46,61,55,92,53,ai ml,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence,Algorithms|Networks|Web Development,5,3,3,4,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,AI/Machine Learning,
STU0002,2.92,48,82,71,81,86,63,81,56,Data Science,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Mathematics|Web Development,6,2,1,3,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,244
STU0071,3.05,76,96,82,N/A,,59,55,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,rXI
STU-0149,3.02,86,70,,81.7,87,49,90,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,488
STU0025,2.84,82,70,71,66,65,88,55,62,Netwroks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,-9
148,3.01,72,87,82,59,83,-5.0,49,,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,396
STU0240,2.94,72,84,,,,64,57,71,WEB DEVELOPMENT,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,NihFBzN
STU0679,2.69,71,72,65,,66,88,43,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,-18
STU0524,2.96,69,85,81,63,77,75,58,93,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,INFO_6011
STU0364,3.07,75,81,86,92,79,52,90,,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,
STU0852,2.58,74,65,,-10.0,59,85,,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,6,2,1,5,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,Network Engineering,247
stu0245,2.96,66,89,81,N/A,98,,53,,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,390
STU0308,2.77,55,95,,79,,56,63,35,Software Engineering,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,2,4,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Software Engineering,
STU0838,3.1,70,93,101.0,74,87,66,52,88,Software Eng,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,4,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
114,3.15!,85,80,82,94,79,63,93,,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,AI/Machine Learning,xhVvi
STU 0709,2.87,66,74,84,69,83,63,,87,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,1,7,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU-0369,,,70,81,61,79,67 pts,54,93,WEB DEVELOPMENT,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU-0113,2.93,81,70,84,81,85,51,82,54, Data Science ,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,icb
STU0638,9.99,,78,83,,70,55,52,N/A,Web Dev,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,2,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,Web Development,34
STU0378,2.76,,82,46,,80,71,57,92,  Web Development  ,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,1,3,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,Network Engineering,
STU0216,2.81,79,75,71,62,62,89,53,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,
STU0768,5.0,67,77,83,69,81,61,60,84 pts,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_5491
STU0579,2.83,64,89,,56,85,53,50,87,Web Development,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,3,4,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,Web Development,-53
STU0395,2.94,89,81,79,86,58,57,96,42,web development,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,AI/Machine Learning,INFO_5078
STU0333,2.82,66,94,66,54,90,63,50,85,web development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,3,5,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,Web Development,
STU0092,3.31,87,91,88,92,81,,76,66,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,AI/Machine Learning,Odekcd
STU0631,2.86,65,,76,74,74,55,50,91,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Web Development,407
STU0630,3.15,90 pts,87,95,81,48,54,100,70,Undecided,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,4,2,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,445
STU0312,2.88,69,56,74,67,86,69,60,87,Web Development,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Programming,7,1,2,5,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,Web Development,INFO_8105
STU0227,3.14,88,80,60,78,87,,92,72,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Data Science,INFO_2289
STU0104,3.15,92,88,79,77,93,60,86,56,data science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,Data Science,
STU0803,2.94,67,84,85,75,77,67,66,75,Sofware Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,dZET
STU0885,2.94,68,84,66,66,75,,57,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,5,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Web Development,
STU0678,3.06,67,98,85,74,76,57,58,88,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,Software Engineering,INFO_8603
STU0856,3.04,,80,86,80,87,52,88,51,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,236
STU0091,3.06,72,96,89,83,,58,66,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,Software Engineering,KbeuLQQ
STU0865,3.12,87,87,91,85,69,49,,110.0,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,5,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,
STU0723,,71,85,,79,55,53,88,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,2,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,AI/Machine Learning,leMHlv
STU0685,2.89,77,75,73,54,57,93,53,95,Networks,Mathematics|Programming|Data Structures|Networks|Web Development,Algorithms|Databases|Artificial Intelligence,5,3,2,3,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,Network Engineering,265
STU0808,3.06,90,88,84,66,87,,89,46,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,Data Science,
STU0078,3.15!,94,86,85,85,63,56,87,75,ai ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,9,3,5,2,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,AI/Machine Learning,INFO_1125
STU0257,2.95,79,73,74,61,73,98,58,69,ai/ml,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,Network Engineering,bMQp
STU0810,2.97,85,71,,80,63,62,88,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,AI/Machine Learning,
STU0456,2.97,70,85,82,80,83,64,58.9,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,Software Engineering,
STU0388,3.28,79,83,80,49,98,58,94,96,DataScience,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence|Web Development,Algorithms|Networks,6,2,3,2,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,Web Development,gteT
STU0287,3.09,60,98,82,82,70,,N/A,68,Softwre Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,ypg
STU-0112,5.2,68,90,82,93,80,62,61,69,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Software Engineering,VKqR
STU0430,2.7,81,71,44,69,  84  ,56,83,110.0,Data Science,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence|Web Development,Data Structures|Networks,6,2,0,4,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,Data Science,INFO_5725
