student_id,gpa,math_grade,programming_grade,data_structures_grade,algorithms_grade,databases_grade,networks_grade,ai_grade,web_grade,interest,passed_courses,failed_courses,passed_count,failed_count,excellent_count,weak_count,math_passed,programming_passed,data_structures_passed,algorithms_passed,databases_passed,networks_passed,ai_passed,web_passed,math_failed,programming_failed,data_structures_failed,algorithms_failed,databases_failed,networks_failed,ai_failed,web_failed,recommended_track
STU0527,3.06,95,90,83,85,66,66,63,53,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0360,3.18,90,85,76,73,92,93,76,58,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0086,2.87,63,98,73,65,76,68,57,85,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0570,2.99,94,84,79,93,54,65,98,45,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,3,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,AI/Machine Learning
STU0635,2.65,79,61,61,68,62,89,59,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0406,2.94,83,88,78,89,76,53,94,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0291,2.96,94,69,70,77,70,85,56,53,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks,Artificial Intelligence|Web Development,6,2,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0278,2.78,53,74,78,87,68,56,83,52,Web Development,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,1,4,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,Web Development
STU0340,2.9,68,91,79,64,73,65,60,83,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0172,2.66,70,68,66,64,76,99,53,54,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,6,2,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,Network Engineering
STU0442,3.09,82,92,81,78,90,50,83,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0517,2.7,85,88,78,46,61,55,92,53,AI/ML,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence,Algorithms|Networks|Web Development,5,3,3,4,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,AI/Machine Learning
STU0002,2.92,48,82,71,81,86,63,81,56,Data Science,Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Mathematics|Web Development,6,2,1,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,Data Science
STU0071,3.05,76,96,82,77,76,59,55,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0149,3.02,86,70,78,82,87,49,90,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0025,2.84,82,70,71,66,65,88,55,62,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0148,3.01,72,87,82,59,83,64,49,65,AI/ML,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,1,4,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Web Development
STU0240,2.94,72,84,78,77,76,64,57,71,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0679,2.69,71,72,65,77,66,88,43,65,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0524,2.96,69,85,81,63,77,75,58,93,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0364,3.07,75,81,86,92,79,52,90,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,3,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0852,2.58,74,65,78,77,59,85,63,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Web Development,Databases|Artificial Intelligence,7,1,1,4,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,Network Engineering
STU0245,2.96,66,89,81,77,98,64,53,65,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,7,1,2,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0308,2.77,55,95,78,79,76,56,63,35,Software Engineering,Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Mathematics|Networks|Web Development,5,3,1,4,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,Software Engineering
STU0838,3.1,70,93,78,74,87,66,52,88,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0114,3.15,85,80,82,94,79,63,93,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0709,2.87,66,74,84,69,83,63,63,87,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0369,2.96,76,70,81,61,79,67,54,93,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0113,2.93,81,70,84,81,85,51,82,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0638,2.96,76,78,83,77,70,55,52,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0378,2.76,76,82,46,77,80,71,57,92,Web Development,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,1,2,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,Network Engineering
STU0216,2.81,79,75,71,62,62,89,53,60,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0768,2.96,67,77,83,69,81,61,60,84,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0579,2.83,64,89,78,56,85,53,50,87,Web Development,Mathematics|Programming|Data Structures|Databases|Web Development,Algorithms|Networks|Artificial Intelligence,5,3,3,4,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,Web Development
STU0395,2.94,89,81,79,86,58,57,96,42,Web Development,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,AI/Machine Learning
STU0333,2.82,66,94,66,54,90,63,50,85,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,6,2,3,5,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,Web Development
STU0092,3.31,87,91,88,92,81,64,76,66,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0631,2.86,65,82,76,74,74,55,50,91,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Web Development
STU0630,3.15,90,87,95,81,48,54,100,70,Undecided,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,4,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,AI/Machine Learning
STU0312,2.88,69,56,74,67,86,69,60,87,Web Development,Mathematics|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,Programming,7,1,2,5,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Web Development
STU0227,3.14,88,80,60,78,87,64,92,72,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Data Science
STU0104,3.15,92,88,79,77,93,60,86,56,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0803,2.94,67,84,85,75,77,67,66,75,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0885,2.94,68,84,66,66,75,64,57,90,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0678,3.06,67,98,85,74,76,57,58,88,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0856,3.04,76,80,86,80,87,52,88,51,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0091,3.06,72,96,89,83,76,58,66,80,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Software Engineering
STU0865,3.12,87,87,91,85,69,49,63,65,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,4,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0723,2.96,71,85,78,79,55,53,88,63,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,Databases|Networks,6,2,2,3,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,AI/Machine Learning
STU0685,2.89,77,75,73,54,57,93,53,95,Networks,Mathematics|Programming|Data Structures|Networks|Web Development,Algorithms|Databases|Artificial Intelligence,5,3,2,3,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,Network Engineering
STU0808,3.06,90,88,84,66,87,64,89,46,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,7,1,4,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0078,3.15,94,86,85,85,63,56,87,75,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,5,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0257,2.95,79,73,74,61,73,98,58,69,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0810,2.97,85,71,78,80,63,62,88,57,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0456,2.97,70,85,82,80,83,64,59,77,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0388,3.28,79,83,80,49,98,58,94,96,Data Science,Mathematics|Programming|Data Structures|Databases|Artificial Intelligence|Web Development,Algorithms|Networks,6,2,3,2,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,Web Development
STU0287,3.09,60,98,82,82,70,64,63,68,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0112,2.96,68,90,82,93,80,62,61,69,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0430,2.7,81,71,44,69,84,56,83,65,Data Science,Mathematics|Programming|Algorithms|Databases|Artificial Intelligence|Web Development,Data Structures|Networks,6,2,0,4,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,Data Science
STU0024,3.1,72,91,90,81,80,72,56,80,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0384,2.95,90,76,89,80,63,45,89,56,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0062,3.17,92,86,86,83,68,56,94,49,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,AI/Machine Learning
STU0446,2.82,64,85,78,77,90,62,56,86,Web Development,Mathematics|Programming|Data Structures|Databases|Networks|Web Development,Algorithms|Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0016,3.14,82,78,95,89,68,63,100,60,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0898,2.74,69,68,78,65,59,100,53,58,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks,Databases|Artificial Intelligence|Web Development,5,3,1,6,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,Network Engineering
STU0032,3.02,71,87,86,78,83,58,59,78,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Web Development,Networks|Artificial Intelligence,6,2,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,Software Engineering
STU0210,2.92,66,78,73,77,76,91,63,66,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0033,2.96,66,79,73,85,83,64,91,57,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Data Science
STU0775,3.22,97,90,86,81,88,52,90,60,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,5,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0081,3.04,59,83,81,73,76,64,50,94,Web Development,Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Mathematics|Artificial Intelligence,6,2,1,3,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0237,3.09,87,84,88,87,76,61,83,58,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence,Web Development,7,1,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,AI/Machine Learning
STU0870,3.09,69,87,95,82,74,60,63,65,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
STU0544,3.11,72,95,73,80,100,67,58,67,Undecided,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0735,3.11,96,75,90,85,75,61,63,82,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0344,2.87,57,86,76,65,76,64,53,84,Web Development,Programming|Data Structures|Algorithms|Databases|Web Development,Mathematics|Networks|Artificial Intelligence,6,2,1,4,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,Web Development
STU0519,3.07,87,73,79,88,87,50,88,63,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0001,2.93,80,82,78,86,76,53,78,54,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0107,2.8,81,58,64,64,94,88,45,63,Web Development,Mathematics|Data Structures|Algorithms|Databases|Networks|Web Development,Programming|Artificial Intelligence,6,2,2,5,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,Web Development
STU0175,2.87,79,83,82,89,67,46,86,60,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0485,2.77,75,76,66,62,68,64,63,61,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,0,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Network Engineering
STU0800,2.81,83,79,74,77,76,64,93,64,Data Science,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence|Web Development,None,8,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,AI/Machine Learning
STU0550,3.17,95,82,97,76,85,57,77,51,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence,Networks|Web Development,6,2,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,Data Science
STU0483,2.84,82,76,65,73,65,98,54,64,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0385,3.07,76,84,83,90,76,57,83,62,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,AI/Machine Learning
STU0177,3.1,90,86,85,74,89,55,63,62,Data Science,Mathematics|Programming|Data Structures|Algorithms|Databases|Artificial Intelligence|Web Development,Networks,7,1,4,3,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,Data Science
STU0556,2.78,72,74,59,64,66,78,46,96,Networks,Mathematics|Programming|Algorithms|Databases|Networks|Web Development,Data Structures|Artificial Intelligence,6,2,1,4,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,Network Engineering
STU0647,2.99,71,93,98,79,71,75,51,68,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Software Engineering
STU0628,2.69,76,69,62,67,61,89,48,63,Networks,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,1,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Network Engineering
STU0130,2.98,65,89,86,81,75,65,65,71,Software Engineering,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Artificial Intelligence|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Software Engineering
STU0643,2.89,76,92,61,84,59,58,79,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,1,4,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,AI/Machine Learning
STU0623,2.96,92,85,78,77,54,63,90,57,Networks,Mathematics|Programming|Data Structures|Algorithms|Networks|Artificial Intelligence,Databases|Web Development,6,2,3,3,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Network Engineering
STU0557,2.96,76,87,84,67,86,62,57,92,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0710,2.97,91,96,77,75,53,57,85,59,AI/ML,Mathematics|Programming|Data Structures|Algorithms|Artificial Intelligence,Databases|Networks|Web Development,5,3,3,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,AI/Machine Learning
STU0402,2.85,66,73,89,67,85,64,51,88,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,Artificial Intelligence,7,1,3,4,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,Web Development
STU0348,2.99,63,88,82,63,83,74,63,94,Web Development,Mathematics|Programming|Data Structures|Algorithms|Databases|Networks|Web Development,None,8,0,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Web Development
